O   2024-09-21 09:53:31   2024-09-21 09:53:27
O   2024-09-30 06:16:05   2024-09-30 06:16:01
O   2024-10-09 02:38:32   2024-10-09 02:38:28.500000
O   2024-10-17 23:01:06   2024-10-17 23:01:03
O   2024-10-26 19:23:40   2024-10-26 19:23:36
O   2024-11-04 15:46:22   2024-11-04 15:46:19
O   2024-11-13 12:09:05   2024-11-13 12:09:01.500000
O   2024-11-22 08:31:59   2024-11-22 08:31:55.500000
O   2024-12-01 04:54:57   2024-12-01 04:54:53.500000
O   2024-12-02 23:23:36   2024-12-02 23:23:33.500000
E   2024-12-08 09:01:31   2024-12-08 09:01:24.500000
E   2024-12-10 03:30:12   2024-12-10 03:30:05.500000
E   2024-12-11 21:58:49   2024-12-11 21:58:42.500000
E   2024-12-13 16:27:29   2024-12-13 16:27:22.500000
E   2024-12-15 10:56:07   2024-12-15 10:56:01
E   2024-12-17 05:24:50   2024-12-17 05:24:43
E   2024-12-18 23:53:29   2024-12-18 23:53:22
E   2024-12-20 18:22:10   2024-12-20 18:22:03.500000
E   2024-12-22 12:50:50   2024-12-22 12:50:43.500000
E   2024-12-24 07:19:34   2024-12-24 07:19:27
E   2024-12-26 01:48:14   2024-12-26 01:48:08
E   2024-12-27 20:16:57   2024-12-27 20:16:50
E   2024-12-29 14:45:38   2024-12-29 14:45:32
E   2024-12-31 09:14:23   2024-12-31 09:14:16
E   2025-01-02 03:43:05   2025-01-02 03:42:58
E   2025-01-03 22:11:49   2025-01-03 22:11:42
E   2025-01-05 16:40:31   2025-01-05 16:40:25
E   2025-01-07 11:09:17   2025-01-07 11:09:11
E   2025-01-09 05:38:01   2025-01-09 05:37:54
E   2025-01-11 00:06:46   2025-01-11 00:06:39
E   2025-01-12 18:35:29   2025-01-12 18:35:22.500000
E   2025-01-14 13:04:16   2025-01-14 13:04:09.500000
E   2025-01-16 07:33:01   2025-01-16 07:32:54
E   2025-01-18 02:01:47   2025-01-18 02:01:39.500000
E   2025-01-19 20:30:31   2025-01-19 20:30:24.500000
E   2025-01-21 14:59:19   2025-01-21 14:59:12
E   2025-01-23 09:28:05   2025-01-23 09:27:58
E   2025-01-25 03:56:51   2025-01-25 03:56:44.500000
E   2025-01-26 22:25:37   2025-01-26 22:25:30
E   2025-01-28 16:54:25   2025-01-28 16:54:18
E   2025-01-30 11:23:12   2025-01-30 11:23:04.500000
E   2025-02-01 05:51:59   2025-02-01 05:51:51.500000
E   2025-02-03 00:20:45   2025-02-03 00:20:37.500000
E   2025-02-04 18:49:34   2025-02-04 18:49:26.500000
E   2025-02-06 13:18:21   2025-02-06 13:18:14
E   2025-02-08 07:47:08   2025-02-08 07:47:01.500000
E   2025-02-10 02:15:55   2025-02-10 02:15:48.500000
E   2025-02-11 20:44:44   2025-02-11 20:44:37
E   2025-02-13 15:13:32   2025-02-13 15:13:25.500000
E   2025-02-15 09:42:20   2025-02-15 09:42:12.500000
E   2025-02-17 04:11:07   2025-02-17 04:10:59.500000
E   2025-02-18 22:39:56   2025-02-18 22:39:48.500000
E   2025-02-20 17:08:44   2025-02-20 17:08:37
E   2025-02-22 11:37:32   2025-02-22 11:37:24.500000
E   2025-02-24 06:06:19   2025-02-24 06:06:11.500000
E   2025-02-26 00:35:08   2025-02-26 00:35:01
E   2025-02-27 19:03:57   2025-02-27 19:03:49.500000
E   2025-03-01 13:32:45   2025-03-01 13:32:37
E   2025-03-03 08:01:32   2025-03-03 08:01:24.500000
E   2025-03-05 02:30:21   2025-03-05 02:30:13.500000
E   2025-03-06 20:59:10   2025-03-06 20:59:02
E   2025-03-08 15:27:57   2025-03-08 15:27:49.500000
E   2025-03-10 09:56:44   2025-03-10 09:56:36.500000
E   2025-03-12 04:25:33   2025-03-12 04:25:25
E   2025-03-13 22:54:22   2025-03-13 22:54:14
E   2025-03-15 17:23:09   2025-03-15 17:23:01
E   2025-03-17 11:51:56   2025-03-17 11:51:48
E   2025-03-19 06:20:44   2025-03-19 06:20:36
E   2025-03-21 00:49:32   2025-03-21 00:49:24.500000
E   2025-03-22 19:18:19   2025-03-22 19:18:11
E   2025-03-24 13:47:06   2025-03-24 13:46:58
E   2025-03-26 08:15:54   2025-03-26 08:15:46
E   2025-03-28 02:44:42   2025-03-28 02:44:34
E   2025-03-29 21:13:28   2025-03-29 21:13:20
E   2025-03-31 15:42:15   2025-03-31 15:42:07
E   2025-04-02 10:11:02   2025-04-02 10:10:54
E   2025-04-04 04:39:50   2025-04-04 04:39:42
E   2025-04-05 23:08:35   2025-04-05 23:08:27
E   2025-04-07 17:37:21   2025-04-07 17:37:13
E   2025-04-09 12:06:08   2025-04-09 12:06:00
E   2025-04-11 06:34:55   2025-04-11 06:34:47
E   2025-04-13 01:03:40   2025-04-13 01:03:32
E   2025-04-14 19:32:26   2025-04-14 19:32:18
E   2025-04-16 14:01:12   2025-04-16 14:01:03
E   2025-04-18 08:29:59   2025-04-18 08:29:50
E   2025-04-20 02:58:43   2025-04-20 02:58:35
E   2025-04-21 21:27:28   2025-04-21 21:27:20
E   2025-04-23 15:56:13   2025-04-23 15:56:04.500000
E   2025-04-25 10:24:59   2025-04-25 10:24:51
E   2025-04-27 04:53:43   2025-04-27 04:53:35
E   2025-04-28 23:22:28   2025-04-28 23:22:19
E   2025-04-30 17:51:12   2025-04-30 17:51:03
E   2025-05-02 12:19:58   2025-05-02 12:19:49
E   2025-05-04 06:48:41   2025-05-04 06:48:32
E   2025-05-06 01:17:25   2025-05-06 01:17:16
E   2025-05-07 19:46:08   2025-05-07 19:45:59
E   2025-05-09 14:14:53   2025-05-09 14:14:44.500000
E   2025-05-11 08:43:35   2025-05-11 08:43:26.500000
E   2025-05-13 03:12:19   2025-05-13 03:12:10
E   2025-05-14 21:41:00   2025-05-14 21:40:52
E   2025-05-16 16:09:45   2025-05-16 16:09:37
E   2025-05-18 10:38:27   2025-05-18 10:38:18
E   2025-05-20 05:07:10   2025-05-20 05:07:01
E   2025-05-21 23:35:51   2025-05-21 23:35:42
E   2025-05-23 18:04:35   2025-05-23 18:04:26
E   2025-05-25 12:33:15   2025-05-25 12:33:07
E   2025-05-27 07:01:58   2025-05-27 07:01:49
E   2025-05-29 01:30:37   2025-05-29 01:30:29
E   2025-05-30 19:59:21   2025-05-30 19:59:12.500000
E   2025-06-01 14:28:01   2025-06-01 14:27:52
E   2025-06-03 08:56:42   2025-06-03 08:56:33.500000
E   2025-06-05 03:25:21   2025-06-05 03:25:12.500000
E   2025-06-06 21:54:04   2025-06-06 21:53:55.500000
E   2025-06-08 16:22:43   2025-06-08 16:22:34.500000
E   2025-06-10 10:51:24   2025-06-10 10:51:15.500000
E   2025-06-12 05:20:02   2025-06-12 05:19:53
E   2025-06-13 23:48:44   2025-06-13 23:48:35.500000
E   2025-06-15 18:17:22   2025-06-15 18:17:13.500000
E   2025-06-17 12:46:03   2025-06-17 12:45:54
E   2025-06-19 07:14:39   2025-06-19 07:14:30.500000
E   2025-06-21 01:43:21   2025-06-21 01:43:12.500000
E   2025-06-22 20:11:58   2025-06-22 20:11:49.500000
E   2025-06-24 14:40:39   2025-06-24 14:40:29.500000
O   2025-06-26 06:55:03   2025-06-26 06:54:58.500000
O   2025-06-28 01:23:42   2025-06-28 01:23:37.500000
O   2025-06-29 19:52:17   2025-06-29 19:52:12
O   2025-07-01 14:20:54   2025-07-01 14:20:49
O   2025-07-03 08:49:27   2025-07-03 08:49:22
O   2025-07-05 03:18:05   2025-07-05 03:18:00.500000
O   2025-07-06 21:46:39   2025-07-06 21:46:34
O   2025-07-08 16:15:15   2025-07-08 16:15:10.500000
O   2025-07-10 10:43:47   2025-07-10 10:43:42.500000
O   2025-07-12 05:12:25   2025-07-12 05:12:20.500000
O   2025-07-13 23:40:58   2025-07-13 23:40:53
O   2025-07-15 18:09:34   2025-07-15 18:09:29
O   2025-07-17 12:38:05   2025-07-17 12:38:00
O   2025-07-19 07:06:42   2025-07-19 07:06:37
O   2025-07-21 01:35:14   2025-07-21 01:35:09
O   2025-07-22 20:03:49   2025-07-22 20:03:44
O   2025-07-24 14:32:19   2025-07-24 14:32:14
O   2025-07-26 09:00:55   2025-07-26 09:00:50.500000
O   2025-07-28 03:29:26   2025-07-28 03:29:21.500000
O   2025-07-29 21:58:01   2025-07-29 21:57:56.500000
O   2025-07-31 16:26:30   2025-07-31 16:26:25.500000
O   2025-08-02 10:55:06   2025-08-02 10:55:01
O   2025-08-04 05:23:36   2025-08-04 05:23:31.500000
O   2025-08-05 23:52:10   2025-08-05 23:52:05.500000
O   2025-08-07 18:20:38   2025-08-07 18:20:34
O   2025-08-09 12:49:13   2025-08-09 12:49:09
O   2025-08-11 07:17:43   2025-08-11 07:17:38.500000
O   2025-08-13 01:46:16   2025-08-13 01:46:12
O   2025-08-14 20:14:44   2025-08-14 20:14:39.500000
O   2025-08-16 14:43:18   2025-08-16 14:43:14
O   2025-08-18 09:11:47   2025-08-18 09:11:42.500000
O   2025-08-20 03:40:20   2025-08-20 03:40:15.500000
O   2025-08-21 22:08:47   2025-08-21 22:08:42.500000
O   2025-08-23 16:37:20   2025-08-23 16:37:16.500000
O   2025-08-25 11:05:48   2025-08-25 11:05:44.500000
O   2025-08-27 05:34:21   2025-08-27 05:34:16.500000
O   2025-08-29 00:02:47   2025-08-29 00:02:42.500000
O   2025-08-30 18:31:20   2025-08-30 18:31:16
O   2025-09-01 12:59:48   2025-09-01 12:59:43.500000
O   2025-09-03 07:28:19   2025-09-03 07:28:15.500000
O   2025-09-05 01:56:45   2025-09-05 01:56:40.500000
O   2025-09-06 20:25:17   2025-09-06 20:25:13.500000
O   2025-09-08 14:53:44   2025-09-08 14:53:40.500000
O   2025-09-10 09:22:15   2025-09-10 09:22:11.500000
O   2025-09-12 03:50:40   2025-09-12 03:50:36.500000
O   2025-09-13 22:19:12   2025-09-13 22:19:08.500000
O   2025-09-15 16:47:39   2025-09-15 16:47:35
O   2025-09-17 11:16:10   2025-09-17 11:16:06.500000
O   2025-09-19 05:44:34   2025-09-19 05:44:30.500000
O   2025-09-21 00:13:06   2025-09-21 00:13:02
O   2025-09-22 18:41:31   2025-09-22 18:41:27.500000
O   2025-09-24 13:10:02   2025-09-24 13:09:58.500000
O   2025-09-26 07:38:26   2025-09-26 07:38:22.500000
O   2025-09-28 02:06:57   2025-09-28 02:06:53.500000
O   2025-09-29 20:35:23   2025-09-29 20:35:19.500000
O   2025-10-01 15:03:53   2025-10-01 15:03:49.500000
O   2025-10-03 09:32:17   2025-10-03 09:32:13.500000
O   2025-10-05 04:00:47   2025-10-05 04:00:44.500000
O   2025-10-06 22:29:13   2025-10-06 22:29:09.500000
O   2025-10-08 16:57:43   2025-10-08 16:57:39.500000
O   2025-10-10 11:26:06   2025-10-10 11:26:03
O   2025-10-12 05:54:37   2025-10-12 05:54:33.500000
O   2025-10-14 00:23:02   2025-10-14 00:22:58.500000
O   2025-10-15 18:51:32   2025-10-15 18:51:28.500000
O   2025-10-17 13:19:55   2025-10-17 13:19:52.500000
O   2025-10-19 07:48:26   2025-10-19 07:48:22.500000
O   2025-10-21 02:16:51   2025-10-21 02:16:47.500000
O   2025-10-22 20:45:21   2025-10-22 20:45:18
O   2025-10-24 15:13:44   2025-10-24 15:13:41.500000
O   2025-10-26 09:42:14   2025-10-26 09:42:11.500000
O   2025-10-28 04:10:39   2025-10-28 04:10:36.500000
O   2025-10-29 22:39:10   2025-10-29 22:39:07
O   2025-10-31 17:07:33   2025-10-31 17:07:30.500000
O   2025-11-02 11:36:04   2025-11-02 11:36:01
O   2025-11-04 06:04:29   2025-11-04 06:04:26.500000
O   2025-11-06 00:33:00   2025-11-06 00:32:57.500000
O   2025-11-07 19:01:24   2025-11-07 19:01:21
O   2025-11-09 13:29:54   2025-11-09 13:29:52
O   2025-11-11 07:58:20   2025-11-11 07:58:17.500000
O   2025-11-13 02:26:51   2025-11-13 02:26:49
O   2025-11-14 20:55:16   2025-11-14 20:55:13
O   2025-11-16 15:23:47   2025-11-16 15:23:44
O   2025-11-18 09:52:13   2025-11-18 09:52:10.500000
O   2025-11-20 04:20:45   2025-11-20 04:20:43
O   2025-11-21 22:49:10   2025-11-21 22:49:08
O   2025-11-23 17:17:42   2025-11-23 17:17:39
O   2025-11-25 11:46:09   2025-11-25 11:46:06
O   2025-11-27 06:14:41   2025-11-27 06:14:39
O   2025-11-29 00:43:07   2025-11-29 00:43:05
O   2025-11-30 19:11:39   2025-11-30 19:11:37
O   2025-12-02 13:40:07   2025-12-02 13:40:05
O   2025-12-04 08:08:41   2025-12-04 08:08:39
O   2025-12-06 02:37:08   2025-12-06 02:37:06
O   2025-12-07 21:05:41   2025-12-07 21:05:39
O   2025-12-09 15:34:10   2025-12-09 15:34:08
O   2025-12-11 10:02:45   2025-12-11 10:02:43
O   2025-12-13 04:31:13   2025-12-13 04:31:11
O   2025-12-14 22:59:47   2025-12-14 22:59:45.500000
O   2025-12-16 17:28:18   2025-12-16 17:28:15.500000
O   2025-12-18 11:56:54   2025-12-18 11:56:51.500000
O   2025-12-20 06:25:23   2025-12-20 06:25:21
O   2025-12-22 00:53:58   2025-12-22 00:53:56.500000
O   2025-12-23 19:22:30   2025-12-23 19:22:28
O   2025-12-25 13:51:08   2025-12-25 13:51:05.500000
O   2025-12-27 08:19:38   2025-12-27 08:19:36.500000
O   2025-12-29 02:48:15   2025-12-29 02:48:13.500000
O   2025-12-30 21:16:48   2025-12-30 21:16:46.500000
O   2026-01-01 15:45:27   2026-01-01 15:45:25
O   2026-01-03 10:13:59   2026-01-03 10:13:57.500000
O   2026-01-05 04:42:37   2026-01-05 04:42:35.500000
O   2026-01-06 23:11:12   2026-01-06 23:11:09.500000
O   2026-01-08 17:39:52   2026-01-08 17:39:50.500000
O   2026-01-10 12:08:27   2026-01-10 12:08:24.500000
